Id,Ship Date,Deliv Date,Trailer Number,Equipment,UPPER([Driver]),UPPER([Truck Number]),Cons City,Cons State,Con Zip,Ship City,Ship State,Ship Zip,Max. Miles,Max. Total Carr Adj,Max. Total Cust Rate,WordParam,DateParam
1499187,2/8/2018,2/14/2018,eta 2/7,20FT CONTAINER,HAPAG,IMPORT,WINTER GARDEN,FL,34787,JACKSONVILLE,FL,32226,160,2000,2200,eta,2/7/2018
1499189,2/8/2018,2/15/2018,eta 2/7,20FT CONTAINER,HAPAAG,IMPORT,WINTER GARDEN,FL,34787,JACKSONVILLE,FL,32226,160,2000,2200,eta,2/7/2018
1499191,2/8/2018,2/16/2018,eta 2/7,20FT CONTAINER,HAPAG,IMPORT,WINTER GARDEN,FL,34787,JACKSONVILLE,FL,32226,160,2100,2200,eta,2/7/2018
1499192,2/8/2018,2/15/2018,eta 2/7,20FT CONTAINER,HAPAG,IMPORT,WINTER GARDEN,FL,34787,JACKSONVILLE,FL,32226,160,2200,2200,eta,2/7/2018
1499206,2/7/2018,2/8/2018,CUT 2/8,40FT CONTAINER,HAPAG,EXPORT,HURST,TX,76053,BARBOURS CUT,TX,77571,294,3400,3600,CUT,2/8/2018
1499216,2/6/2018,2/23/2018,ETA 2/21,40 STD,HYUNDAI,IMPORT,PINEY FLATS,TN,37686,FAIRBURN,GA,30213,300,2000,2500,ETA,2/21/2018
1499284,2/12/2018,2/13/2018,eta 2/10,40 HC,MAERSK,IMPORT,KERNERSVILLE,NC,27284,PORTSMOUTH,VA,23703,252,1600,1700,eta,2/10/2018
1499286,2/19/2018,2/20/2018,eta 2/10,40 HC,MAERSK,IMPORT,KERNERSVILLE,NC,27284,PORTSMOUTH,VA,23703,252,1600,1700,eta,2/10/2018
1499288,2/12/2018,2/13/2018,eta 2/10,40 HC,MAERSK,IMPORT,KERNERSVILLE,NC,27284,PORTSMOUTH,VA,23703,252,1600,1700,eta,2/10/2018
1499309,2/8/2018,2/12/2018,eta 2/8,40FT CONTAINER,APL,IMPORT,BARBERTON,OH,44203,MAPLE HEIGHTS,OH,44137,38,800,1000,eta,2/8/2018
1499320,2/8/2018,2/13/2018,CUT 2/13,20 STD,PIL,EXPORT,LIMA,OH,45804,COLUMBUS,OH,43207,99,1200,1300,CUT,2/13/2018
1499343,2/6/2018,2/6/2018,ETA 2/23,40 HC,MSC,IMPORT,FAIRBORN,OH,45324,COLUMBUS,OH,43217,73,1100,1300,ETA,2/23/2018
1499344,2/7/2018,2/15/2018,CUT 2/16,40 HC,EVERGREEN,EXPORT,MIDDLETOWN,PA,17057,JERSEY CITY,NY,7305,167,2000,2500,CUT,2/16/2018
1499349,2/6/2018,2/6/2018,ETA 2/23,40 HC,MSC,IMPORT,FAIRBORN,OH,45324,COLUMBUS,OH,43217,73,1100,1300,ETA,2/23/2018
1499363,2/12/2018,2/22/2018,eta 2/12,40 STD,EVERGREEN,IMPORT,GAINESVILLE,GA,30504,SAVANNAH,GA,TBD,0,1900,2000,eta,2/12/2018
1499387,2/7/2018,2/7/2018,CUT 2/8,20 STD,NYK,EXPORT,SAVANNAH,GA,31407,GARDEN CITY,GA,TBD,0,600,700,CUT,2/8/2018
1499401,2/7/2018,2/14/2018,CUT 2/15,40 HC,HYUNDAI,EXPORT,SPARTANBURG,SC,29304,CHARLESTON,SC,29407,201,1700,1800,CUT,2/15/2018
1499408,2/7/2018,2/14/2018,CUT 2/15,40 HC,HYUNDAI,EXPORT,SPARTANBURG,SC,29304,CHARLESTON,SC,29407,201,1700,1800,CUT,2/15/2018
1499417,2/8/2018,2/9/2018,CUT 2/09,40 HC,ZIM,IMPORT,SAGINAW,MI,48601,DETROIT,MI,48209,104,1200,1400,CUT,2/9/2018
1499426,2/9/2018,2/10/2018,CUT 2/9,40FT CONTAINER,HAPAG,EXPORT,HURST,TX,76053,BARBOURS CUT,TX,77571,294,3000,3300,CUT,2/9/2018
1499432,2/8/2018,2/8/2018,CUT 2/13,20FT CONTAINER,HAPAG,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,2000,2200,CUT,2/13/2018
1499447,2/9/2018,2/14/2018,CUT 2/9,40 HC,MSC,EXPORT,ELK GROVE VILLAGE,IL,60007,BEDFORD PARK,IL,60638,23,800,1100,CUT,2/9/2018
1499464,2/19/2018,2/19/2018,ETA 02/18,20 STD,CMA CGM,IMPORT,WESTFIELD,MA,1085,BOSTON,MA,2127,107,1000,1100,ETA,2/18/2018
1499468,2/8/2018,2/20/2018,ETA 2/8,40 HC,APL,IMPORT,BRANCHBURG,NJ,8876,ELIZABETH,NJ,7201,29,1400,1400,ETA,2/8/2018
1499492,2/8/2018,2/9/2018,CUT 2/13,20FT CONTAINER,HAPAG,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,2100,2300,CUT,2/13/2018
1499493,2/9/2018,2/12/2018,CUT 2/13,20FT CONTAINER,HAPAG,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,2000,2200,CUT,2/13/2018
1499504,2/7/2018,2/14/2018,ETA 2/6,40 HC,CMA,IMPORT,SUMMERVILLE,SC,29483,CHARLESTON,SC,29464,30,700,900,ETA,2/6/2018
1499526,2/21/2018,2/22/2018,ETA 2/4,40 STD,APL,IMPORT,PORTLAND,TN,37148,NASHVILLE,TN,37241,45,1000,1100,ETA,2/4/2018
1499544,2/8/2018,2/9/2018,CUT 2/9,20FT CONTAINER,MATSON,EXPORT,POMONA,CA,91766,LONG BEACH,CA,90801,41,1200,1200,CUT,2/9/2018
1499599,2/6/2018,2/15/2018,ETA 2/10,45 HC,HAPAG LLOYD,IMPORT,LAWRENCEBURG,TN,38464,SAVANNAH,GA,31401,517,3500,3400,ETA,2/10/2018
1499600,2/6/2018,2/15/2018,ETA 2/10,45 HC,HAPAG LLOYD,IMPORT,LAWRENCEBURG,TN,38464,SAVANNAH,GA,31401,517,3500,3700,ETA,2/10/2018
1499601,2/6/2018,2/20/2018,ETA 2/10,45 HC,HAPAG LLOYD,IMPORT,LAWRENCEBURG,TN,38464,SAVANNAH,GA,31401,517,3400,3600,ETA,2/10/2018
1499602,2/6/2018,2/19/2018,ETA 2/10,45 HC,HAPAG LLOYD,IMPORT,LAWRENCEBURG,TN,38464,SAVANNAH,GA,31401,517,3500,3700,ETA,2/10/2018
1499642,2/7/2018,2/7/2018,ETA 2/10,40 HC,APL,IMPORT,ORLANDO,FL,32837,SAVANNAH,GA,31408,290,1700,1700,ETA,2/10/2018
1499650,2/9/2018,2/9/2018,CUT 2/14,40FT CONTAINER,MSC,EXPORT,NORTH AURORA,IL,60542,LAWNDALE,IL,60625,44,1100,1300,CUT,2/14/2018
1499658,2/9/2018,2/9/2018,eta 2/1,40 Flat Rack,HAPAG,IMPORT,SEBASTIAN,FL,32958,FORT LAUDERDALE,FL,33316,132,300,300,eta,2/1/2018
1499664,2/9/2018,2/9/2018,ETA 2/1,40 Flat Rack,HAPAG,IMPORT,SEBASTIAN,FL,32958,FORT LAUDERDALE,FL,33316,132,300,300,ETA,2/1/2018
1499708,2/21/2018,2/22/2018,CUT 2/23,40 STD,OOCL,EXPORT,KENYON,MN,55946,MINNEAPOLIS,MN,55418,60,1000,1200,CUT,2/23/2018
1499712,2/21/2018,2/23/2018,CUT 2/23,40 STD,OOCL,EXPORT,KENYON,MN,55946,MINNEAPOLIS,MN,55418,60,1000,1200,CUT,2/23/2018
1499739,2/7/2018,2/7/2018,ETA 2/12,40 HC,OOCL,IMPORT,EAST HAVEN,CT,6512,ELIZABETH,NJ,7201,100,2400,2700,ETA,2/12/2018
1499741,2/9/2018,2/15/2018,eta 2/9,40 HC,HAPAG,IMPORT,TACOMA,WA,98021,TACOMA,WA,98421,48,1100,1200,eta,2/9/2018
1499742,2/7/2018,2/7/2018,ETA 2/12,40 HC,OOCL,IMPORT,EAST HAVEN,CT,6512,ELIZABETH,NJ,7201,100,2300,2500,ETA,2/12/2018
1499744,2/9/2018,2/16/2018,ETA 2/9,40 HC,HAPAG,IMPORT,TACOMA,WA,98021,TACOMA,WA,98421,48,1100,1200,ETA,2/9/2018
1499745,2/7/2018,2/7/2018,ETA 2/12,40 HC,OOCL,IMPORT,EAST HAVEN,CT,6512,ELIZABETH,NJ,7201,100,2400,2700,ETA,2/12/2018
1499746,2/7/2018,2/7/2018,ETA 2/12,40 HC,OOCL,IMPORT,EAST HAVEN,CT,6512,ELIZABETH,NJ,7201,100,2100,2500,ETA,2/12/2018
1499749,2/7/2018,2/7/2018,ETA 2/12,40 HC,OOCL,IMPORT,EAST HAVEN,CT,6512,ELIZABETH,NJ,7201,100,2200,2500,ETA,2/12/2018
1499751,2/7/2018,2/7/2018,ETA 2/12,40 HC,NYK,IMPORT,JACKSONVILLE,FL,32254,JACKSONVILLE,FL,32226,23,500,600,ETA,2/12/2018
1499762,2/7/2018,2/7/2018,ETA 2/18,40 HC,COSCO,IMPORT,EAST HAVEN,CT,6512,BOSTON,MA,2127,147,1800,2100,ETA,2/18/2018
1499763,2/7/2018,2/7/2018,ETA 2/18,40 HC,COSCO,IMPORT,EAST HARTFORD,CT,6108,BOSTON,MA,2127,101,1100,1400,ETA,2/18/2018
1499768,2/7/2018,2/7/2018,ETA 2/15,40 HC,OOCL,IMPORT,WINSTON SALEM,NC,27106,NORFOLK,VA,23502,276,2000,2300,ETA,2/15/2018
1499770,2/7/2018,2/7/2018,ETA 2/15,40 HC,OOCL,IMPORT,WINSTON SALEM,NC,27106,NORFOLK,VA,23502,276,2000,2300,ETA,2/15/2018
1499775,2/7/2018,2/7/2018,ETA 2/12,40 HC,OOCL,IMPORT,EAST HARTFORD,CT,6108,ELIZABETH,NJ,7201,136,3000,3100,ETA,2/12/2018
1499778,2/7/2018,2/7/2018,ETA 2/12,40 HC,OOCL,IMPORT,EAST HARTFORD,CT,6108,ELIZABETH,NJ,7201,136,2200,2400,ETA,2/12/2018
1499786,2/7/2018,2/7/2018,ETA 2/09,40 HC,COSCO,IMPORT,BROOKSHIRE,TX,77423,LA PORTE,TX,77252,0,1200,1400,ETA,2/9/2018
1499868,2/23/2018,3/9/2018,CUT 2/23,40 STD,OOCL,EXPORT,KENYON,MN,55946,MINNEAPOLIS,MN,55418,60,1400,1600,CUT,2/23/2018
1499879,2/7/2018,2/8/2018,ETA 2/7,20FT CONTAINER,NYK,IMPORT,DECATUR,TN,37322,AUSTELL,GA,30106,161,1600,1700,ETA,2/7/2018
1499889,2/21/2018,2/22/2018,cut 2/23,40 STD,YANG MING,EXPORT,DUNKIRK,NY,14048,NEWARK,NJ,7114,416,3000,3100,cut,2/23/2018
1499893,2/7/2018,2/16/2018,ETA 2/13,20 STD,HAPAG LLYOD,IMPORT,SECAUCUS,NJ,7094,JERSEY CITY,NJ,7305,7,800,1100,ETA,2/13/2018
1499914,2/14/2018,2/14/2018,CUT 2/16,40 HC,MAERSK,EXPORT,FRANKFORT,KY,40601,LOUISVILLE,KY,40214,57,1000,1300,CUT,2/16/2018
1499918,2/14/2018,2/14/2018,CUT 2/16,40 HC,MAERSK,EXPORT,FRANKFORT,KY,40601,LOUISVILLE,KY,40214,57,1000,1300,CUT,2/16/2018
1499930,2/7/2018,2/13/2018,CUT 2/19,20FT CONTAINER,MSC,EXPORT,JOHNSON CITY,TN,37604,MT PLEASANT,SC,29464,330,2100,2200,CUT,2/19/2018
1499942,2/12/2018,2/13/2018,CUT 2/15,40 HC,CMA,EXPORT,HOLLISTON,MA,1746,BOSTON,MA,2108,24,800,1000,CUT,2/15/2018
1499953,2/13/2018,2/22/2018,ETA:2/13,40 HC,CMA,IMPORT,MARIETTA,OH,45750,PORTSMOUTH,VA,23703,487,4100,4500,ETA,2/13/2018
1499970,2/7/2018,2/14/2018,CUT 2/13,40FT CONTAINER,MSC,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,2/13/2018
1499971,2/13/2018,2/19/2018,ETA 2/13,40 HC,MOL,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,1900,2100,ETA,2/13/2018
1499972,2/7/2018,2/14/2018,CUT 2/13,40FT CONTAINER,MSC,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,2/13/2018
1499974,2/7/2018,2/13/2018,CUT 2/13,40FT CONTAINER,MSC,EXPORT,SPARTANBURG,SC,29301,GREER,SC,29651,15,400,500,CUT,2/13/2018
1499999,2/13/2018,2/21/2018,ETA 2/13,40 HC,MOL,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,1900,2000,ETA,2/13/2018
1500002,2/13/2018,2/16/2018,ETA 2/13,40 HC,MOL,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,2300,2600,ETA,2/13/2018
1500010,2/7/2018,2/14/2018,ETA 2/9,20 STD,COSCO,IMPORT,SAN MARCOS,TX,78666,LA PORTE,TX,77571,190,1600,2100,ETA,2/9/2018
1500013,2/13/2018,2/16/2018,eta 2/13,40 HC,MOL,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,1800,2000,eta,2/13/2018
1500021,2/9/2018,2/12/2018,eta 1/18,40FT CONTAINER,COSCO,IMPORT,HANOVER PARK,IL,60133,ELLWOOD,IL,60421,49,2300,2700,eta,1/18/2018
1500022,2/13/2018,2/19/2018,ETA 2/13,40 HC,MOL,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,1900,2100,ETA,2/13/2018
1500064,2/13/2018,2/23/2018,ETA:2/13,40 HC,CMA,IMPORT,MARIETTA,OH,45750,PORTSMOUTH,VA,23703,487,3600,4000,ETA,2/13/2018
1500069,2/13/2018,2/22/2018,ETA:2/13,40 HC,CMA,IMPORT,MARIETTA,OH,45750,PORTSMOUTH,VA,23703,487,3700,4000,ETA,2/13/2018
1500085,2/23/2018,3/2/2018,ETA 2/23,40 HC,HAPAG,IMPORT,,CA,0,LONG BEACH,CA,90802,0,1700,2100,ETA,2/23/2018
1500166,2/7/2018,2/21/2018,ETA 2/8,20FT CONTAINER,CMA,IMPORT,ALBERTVILLE,AL,35950,AUSTELL,GA,30106,136,1300,1700,ETA,2/8/2018
1500403,2/9/2018,2/21/2018,ETA 2/9,40 HC,COSCO,IMPORT,PORTLAND,ME,4103,SOUTH BOSTON,MA,2127,111,1300,1500,ETA,2/9/2018
1500419,2/9/2018,2/20/2018,ETA 2/9,40 HC,COSCO,IMPORT,PORTLAND,ME,4103,SOUTH BOSTON,MA,2127,111,1400,1600,ETA,2/9/2018
1500423,2/7/2018,2/7/2018,ETA 2/12,40FT CONTAINER,ACL,IMPORT,GOOSE CREEK,SC,29445,N CHARLESTON,SC,29406,6,700,700,ETA,2/12/2018
1500429,2/7/2018,2/7/2018,ETA 2/12,20FT CONTAINER,ACL,IMPORT,GOOSE CREEK,SC,29445,N CHARLESTON,SC,29406,6,800,1000,ETA,2/12/2018
1500453,2/7/2018,2/7/2018,ETA 2/12,40FT CONTAINER,ACL,IMPORT,GOOSE CREEK,SC,29445,N CHARLESTON,SC,29406,6,900,1000,ETA,2/12/2018
1500457,2/7/2018,2/7/2018,ETA 2/12,20FT CONTAINER,ACL,IMPORT,GOOSE CREEK,SC,29445,N CHARLESTON,SC,29406,6,800,1000,ETA,2/12/2018
1500461,2/7/2018,2/7/2018,ETA 2/12,20FT CONTAINER,ACL,IMPORT,GOOSE CREEK,SC,29445,N CHARLESTON,SC,29406,6,800,1000,ETA,2/12/2018
1500465,2/13/2018,2/13/2018,cut 2/14,20 STD,MSC,EXPORT,FOREST PARK,GA,30297,GARDEN CITY,GA,TBD,0,2500,2700,cut,2/14/2018
1500469,2/7/2018,2/7/2018,ETA 2/12,20FT CONTAINER,ACL,IMPORT,GOOSE CREEK,SC,29445,N CHARLESTON,SC,29406,6,700,1000,ETA,2/12/2018
1500473,2/7/2018,2/7/2018,ETA 2/12,20FT CONTAINER,ACL,IMPORT,GOOSE CREEK,SC,29445,N CHARLESTON,SC,29406,6,800,1000,ETA,2/12/2018
1500489,2/7/2018,2/7/2018,ETA 2/12,40 HC,OOCL,IMPORT,EAST SYRACUSE,NY,13057,ELIZABETH,NJ,7201,245,3400,3800,ETA,2/12/2018
1500491,2/8/2018,2/9/2018,ETA 2/07,40FT REEFER,EVERGREEN,IMPORT,CHESAPEAKE,VA,23324,NORFOLK,VA,23505,11,1300,1600,ETA,2/7/2018
1500631,2/7/2018,2/16/2018,ETA 2/7,40 STD,OOCL,IMPORT,DALTON,GA,30721,AUSTELL,GA,30106,86,1900,1800,ETA,2/7/2018
1500644,2/7/2018,2/14/2018,ETA 2/7,40 STD,OOCL,IMPORT,DALTON,GA,30721,AUSTELL,GA,30106,86,1800,1900,ETA,2/7/2018
1500647,2/7/2018,2/9/2018,ETA 2/7,20FT CONTAINER,MAERSK,IMPORT,BEDFORD,PA,15522,BALTIMORE,MD,21224,148,2500,2800,ETA,2/7/2018
1500653,2/7/2018,2/15/2018,ETA 2/7,40 STD,OOLU,IMPORT,DALTON,GA,30721,AUSTELL,GA,30106,86,1800,1900,ETA,2/7/2018
1500658,2/7/2018,2/16/2018,ETA 2/7,40 STD,OOCL,IMPORT,DALTON,GA,30721,AUSTELL,GA,30106,86,1900,1900,ETA,2/7/2018
1500675,2/7/2018,2/14/2018,CUT 2/20,40FT CONTAINER,EVERGREEN,EXPORT,DETROIT,MI,48209,DEARBORN,MI,48126,6,1000,1200,CUT,2/20/2018
1500688,2/7/2018,2/14/2018,eta 2/8,20FT CONTAINER,MSC,IMPORT,ROCHESTER HILLS,MI,48309,DETROIT,MI,48209,30,800,900,eta,2/8/2018
1500702,2/7/2018,2/16/2018,eta 2/8,20FT CONTAINER,MSC,IMPORT,WAYNE,MI,48184,DETROIT,MI,48220,25,700,800,eta,2/8/2018
1500715,2/7/2018,2/7/2018,ETA 2/7,40 HC,MSC,IMPORT,ATTLEBORO,MA,2703,BOSTON,MA,2127,38,1000,1200,ETA,2/7/2018
1500728,2/7/2018,2/14/2018,ETA 2/8,40 HC,MSC,IMPORT,WAYNE,MI,48184,DETROIT,MI,48220,25,700,800,ETA,2/8/2018
1500747,2/7/2018,2/12/2018,ETA 2/8,40 HC,MSC,IMPORT,WAYNE,MI,48184,DETROIT,MI,48220,25,800,800,ETA,2/8/2018
1500756,2/7/2018,2/20/2018,ETA 2/8,40 HC,MSC,IMPORT,WARREN,MI,48091,DETROIT,MI,48220,10,1100,1300,ETA,2/8/2018
1500783,2/7/2018,2/12/2018,eta 2/7,20FT CONTAINER,OOCL,IMPORT,TORRANCE,CA,90501,LOS ANGELES,CA,90501,0,1000,1100,eta,2/7/2018
1500881,2/9/2018,2/12/2018,ETA 2/9,20FT CONTAINER,HAPAG,IMPORT,TACOMA,WA,98021,SEATTLE,WA,98134,25,1400,1700,ETA,2/9/2018
1500894,2/12/2018,2/15/2018,CUT 2/16,40 HC,MSC,EXPORT,ORLANDO,FL,32809,JACKSONVILLE,FL,32206,148,1200,1400,CUT,2/16/2018
1500907,2/8/2018,2/14/2018,ETA 1/22,45FT CONTAINER,APL,IMPORT,TRAVERSE CITY,MI,49684,HARVEY,IL,60426,311,8400,9000,ETA,1/22/2018
1501148,2/8/2018,2/9/2018,ETA 2/07,45 HC,COSCO,IMPORT,RIDGEFIELD,WA,98642,SEATTLE,WA,98134,153,2500,3000,ETA,2/7/2018
1501224,2/8/2018,2/19/2018,cut 2/7,20FT CONTAINER,MOLU,IMPORT,ROMEOVILLE,IL,60446,CHICAGO,IL,60629,28,2100,2600,cut,2/7/2018
1501256,2/20/2018,2/20/2018,cutoff 2/20,45 HC,HYUNDAI,EXPORT,NEW HAVEN,IN,46774,ELWOOD,IL,60421,177,1600,1700,cut,2/20/2018
1501297,2/16/2018,2/19/2018,eta 2/12,40 HC,APL,IMPORT,RIPCON,CA,95366,OAKLAND,CA,94607,73,1500,1800,eta,2/12/2018
1501302,2/12/2018,2/22/2018,ETA 2/12,40 HC,APL,IMPORT,RIPCON,CA,95366,OAKLAND,CA,94607,73,1500,1800,ETA,2/12/2018
1501304,2/7/2018,2/13/2018,CUT 2/13,40 HC,COSCO,EXPORT,TOCCOA,GA,30577,ATLANTA,GA,30315,98,800,800,CUT,2/13/2018
1501307,2/7/2018,2/13/2018,CUT 2/13,40 HC,COSCO,EXPORT,TOCCOA,GA,30577,ATLANTA,GA,30315,98,800,800,CUT,2/13/2018
1501319,2/15/2018,2/15/2018,CUT 2/16,40 HC,HAPAG,EXPORT,FORT PAYNE,AL,35987,ATLANTA,GA,30315,136,1100,1200,CUT,2/16/2018
1501324,2/7/2018,2/20/2018,ETA 02/13,20 STD,MSC,IMPORT,STOCKTON,CA,95215,OAKLAND,CA,X,0,1400,1600,ETA,2/13/2018
1501334,2/15/2018,2/15/2018,CUT 2/16,40 HC,MOL,EXPORT,HEBRON,KY,41048,CINCINNATI,OH,45232,27,800,1000,CUT,2/16/2018
1501337,2/9/2018,2/12/2018,ETA 2/9,40FT CONTAINER,MSC,IMPORT,ACWORTH,GA,30101,ATLANTA,GA,30312,34,700,1000,ETA,2/9/2018
1501393,2/15/2018,2/16/2018,CUT 2/16,40 HC,MOL,EXPORT,HEBRON,KY,41048,CINCINNATI,OH,45232,27,800,1000,CUT,2/16/2018
1501463,2/8/2018,2/8/2018,CUT 2/13,40 STD,MSC,EXPORT,CORPUS CHRISTI,TX,78408,SEABROOK,TX,77586,240,2100,2700,CUT,2/13/2018
1501466,2/8/2018,2/12/2018,CUT 2/13,40 STD,MSC,EXPORT,CORPUS CHRISTI,TX,78408,SEABROOK,TX,77586,240,2500,3000,CUT,2/13/2018
1501467,2/20/2018,2/26/2018,ETA:2/20,40 HC,CMA,IMPORT,MARIETTA,OH,45750,PORTSMOUTH,VA,23703,487,3700,4100,ETA,2/20/2018
1501473,2/8/2018,2/12/2018,CUT 2/09,40 HC,MSC,EXPORT,PEMBROKE,MA,2359,NEWARK,NJ,7114,235,3200,3400,CUT,2/9/2018
1501557,2/20/2018,2/21/2018,ETA 2/13,40 HC,OOCL,IMPORT,CHICAGO,IL,60641,CHICAGO,IL,60629,14,1000,1200,ETA,2/13/2018
1501601,2/13/2018,2/16/2018,eta 1/31,40 STD,YANG MING,IMPORT,FREMONT,CA,94538,OAKLAND,CA,94607,30,800,1200,eta,1/31/2018
1501827,2/12/2018,2/16/2018,ETA 2/10,40 HC,COSCO,IMPORT,BELTON,TX,76513,HASLET,TX,76052,147,1000,1300,ETA,2/10/2018
1501833,2/12/2018,2/15/2018,CUT 2/15,40 HC,MAERSK,EXPORT,NORTH AURORA,IL,60542,LAWNDALE,IL,60625,44,800,1100,CUT,2/15/2018
1501852,2/12/2018,2/15/2018,CUT 2/15,20 STD,MAERSK,EXPORT,NORTH AURORA,IL,60542,LAWNDALE,IL,60625,44,800,1100,CUT,2/15/2018
1501860,2/9/2018,2/15/2018,ETA 2/9,40 HC,HAPAG,IMPORT,GARLAND,TX,75042,HOUSTON,TX,77586,284,3200,3600,ETA,2/9/2018
1501897,2/12/2018,2/17/2018,ETA 2/11,40FT CONTAINER,CMA,IMPORT,COOKEVILLE,TN,38501,SAVANNAH,GA,31408,466,3400,4300,ETA,2/11/2018
1501900,2/8/2018,2/15/2018,ETA 2/8,40 HC,PROJECT,IMPORT,TACOMA,WA,98421,SEATTLE,WA,98134,31,17700,21300,ETA,2/8/2018
1501912,2/8/2018,2/23/2018,ETA 2/05,40 HC,HAPAG LLOYD,IMPORT,DORAVILLE,GA,30360,GARDEN CITY,GA,31408,263,2000,2100,ETA,2/5/2018
1502035,2/8/2018,2/13/2018,CUT 2/15,40 STD,TURKON,EXPORT,NORMAN PARK,GA,31771,GARDEN CITY,GA,31408,198,2000,2400,CUT,2/15/2018
1502042,2/9/2018,2/12/2018,CUT 2/13,40 HC,MAERSK,EXPORT,BENSENVILLE,IL,60106,WILMINGTON,IL,,0,1700,2100,CUT,2/13/2018
1502105,2/20/2018,2/27/2018,ETA:2/20,40 HC,CMA,IMPORT,MARIETTA,OH,45750,PORTSMOUTH,VA,23703,487,3700,4000,ETA,2/20/2018
1502150,2/20/2018,2/20/2018,CUT  2/21,40FT REEFER,MSC,EXPORT,FRANKLIN,OH,45005,BEDFORD PARK,IL,60638,293,3600,4600,CUT,2/21/2018
1502204,2/9/2018,2/27/2018,ETA 2/19,40 HC,K LINE,IMPORT,LANGLEY,BC,V1M 3G6,DELTA,BC,V4M 4G5,33,800,900,ETA,2/19/2018
1502214,2/8/2018,2/16/2018,ETA 2/9,40 HC,MSC,IMPORT,CORPUS CHRISTI,TX,78405,PASADENA,TX,77586,241,1900,2200,ETA,2/9/2018
1502305,2/13/2018,2/22/2018,ETA 2/13,40 HC,HAMBURG SUD,IMPORT,AUSTIN,TX,78728,LA PORTE,TX,77571,188,1700,1700,ETA,2/13/2018
1502348,2/16/2018,2/19/2018,CUT 2/19,40 STD,COSCO,EXPORT,BLYTHEVILLE,AR,72315,MARION,AR,72364,57,800,1200,CUT,2/19/2018
1502384,2/16/2018,2/26/2018,CUT 2/22,40 STD,APL,EXPORT,WEST MEMPHIS,AR,72301,MEMPHIS,TN,TBD,0,600,700,CUT,2/22/2018
1502410,2/19/2018,2/19/2018,CUT 2/22,40 STD,COSCO,EXPORT,BROWNSVILLE,TN,38012,MARION,AR,72364,76,900,1100,CUT,2/22/2018
1502441,2/8/2018,2/16/2018,CUT 2/16,40FT REEFER,MOL,EXPORT,LEBANON,PA,17042,JERSEY CITY,NY,7305,148,1900,2200,CUT,2/16/2018
1502486,2/20/2018,2/26/2018,CUT 2/22,40 STD,MOL,EXPORT,ITTA BENA,MS,38941,MEMPHIS,TN,TBD,0,1500,1600,CUT,2/22/2018
1502489,2/16/2018,2/22/2018,CUT 2/22,40 STD,APL,EXPORT,GREENWOOD,MS,38701,MEMPHIS,TN,TBD,0,1500,1600,CUT,2/22/2018
1502491,2/16/2018,2/22/2018,CUT 2/22,40 STD,APL,EXPORT,GREENWOOD,MS,38701,MEMPHIS,TN,TBD,0,1500,1600,CUT,2/22/2018
1502509,2/19/2018,2/27/2018,CUT 2/27,40 STD,APL,EXPORT,RAYVILLE,LA,TBD,MARION,AR,72364,152,2700,2800,CUT,2/27/2018
1502544,2/8/2018,2/9/2018,cut 2/9,20FT CONTAINER,PELORUS,EXPORT,ATLANTA,GA,30312,COVINGTON,GA,30014,35,1000,1300,cut,2/9/2018
1502610,2/9/2018,2/13/2018,CUT 2/12,40 HC,MAERSK,EXPORT,CRESSON,PA,16630,BALTIMORE,MD,21224,188,2800,3300,CUT,2/12/2018
1502620,2/9/2018,2/13/2018,CUT 2/12,40 HC,MAERSK,EXPORT,CRESSON,PA,16630,BALTIMORE,MD,21224,188,2900,3300,CUT,2/12/2018
1502668,2/14/2018,2/14/2018,cut 2/16,20 STD,K LINE,EXPORT,STOW,OH,44224,MAPLE HEIGHTS,OH,44137,22,500,700,cut,2/16/2018
1502703,2/8/2018,2/20/2018,CUT 2/16,40 HC,MOL,EXPORT,MANHEIM,PA,17545,JERSEY CITY,NY,7305,154,2000,2600,CUT,2/16/2018
1502738,2/9/2018,2/16/2018,ETA 2/3,40 HC,MSC,IMPORT,CAROL STREAM,IL,60188,CHICAGO,IL,60638,26,1300,1300,ETA,2/3/2018
1502743,2/26/2018,2/26/2018,CUT 3/2,40 STD,TURKON,EXPORT,EVERETTS,NC,27825,NORFOLK,VA,23551,117,1500,1600,CUT,3/2/2018
1502753,2/27/2018,2/27/2018,CUT 3/2,40 STD,TURKON,EXPORT,EVERETTS,NC,27825,NORFOLK,VA,23551,117,1300,1500,CUT,3/2/2018
1502762,2/26/2018,2/26/2018,CUT 3/2,40 STD,TURKON,EXPORT,MURFREESBORO,NC,27855,NORFOLK,VA,23551,68,1300,1500,CUT,3/2/2018
